35.3699107,-120.8506862,Point 640,0.1
36.5931493,-121.9063492,Point 641,0.1
36.486123,-121.1798783,Point 642,0.1
37.2325428,-121.0886151,Point 643,0.1
37.7328184,-119.6051614,Point 644,0.1
37.488588,-119.9649637,Point 645,0.1
38.7277203,-120.8008624,Point 646,0.1
38.9331218,-119.9961139,Point 647,0.1
39.2635073,-120.1258899,Point 648,0.1
39.123549,-119.9054767,Point 649,0.1
38.9582214,-120.1080371,Point 650,0.1
36.9704662,-122.038505,Point 651,0.1
37.7672184,-122.440205,Point 652,0.1
37.8943947,-122.298756,Point 653,0.1
37.9004167,-122.6430222,Point 654,0.1
38.2864819,-122.464525,Point 655,0.1
38.5076459,-122.4777532,Point 656,0.1
32.6554481,-16.92398,Point 657,0.1
1.3249027,103.8329044,Point 658,0.1
2.1869164,102.2398869,Point 659,0.1
3.1087726,101.693317,Point 660,0.1
9.1412201,99.3366564,Point 662,0.1
9.5538335,100.0294817,Point 663,0.1
9.4617325,99.9786699,Point 664,0.1
9.6492943,99.6731127,Point 665,0.1
39.9087027,116.4000104,Point 667,0.1
40.6486901,117.2677909,Point 668,0.1
-19.2540262,146.8198379,Point 669,0.1
-19.1538428,146.8596634,Point 670,0.1
-21.1458957,149.1825941,Point 671,0.1
-25.2808904,152.9049787,Point 672,0.1
